Tipo de información,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles
Fecha,SF235704,SF235705,SF235706,SF235707,SF235708,SF235709,SF235710,SF235711,SF235712,SF235713,SF266103,SF266104,SF235714,SF266105,SF266106,SF235715,SF235716,SF235717,SF235718,SF235719,SF320913,SF320914,SF320915,SF320916,SF320917,SF320918,SF320919,SF320920,SF320921,SF320922,SF320923,SF320924,SF320925,SF320926,SF320927,SF320928,SF320929,SF320930,SF235730,SF235709
01/10/2006,1097057.1,1066441.1,349763,193416.6,467538.5,55722.9,30616.1,1097057.1,349763,198085,N/E,N/E,89369.2,N/E,N/E,62308.8,224023.7,43372.2,180651.5,467547.5,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,55722.9
01/11/2006,1128017.8,1097797,362620.2,194606.1,479436.4,61134.4,30220.8,1128017.8,362620.2,207616.4,N/E,N/E,91072.8,N/E,N/E,63931,224817.8,39482.9,185335,479445.4,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,61134.4
01/12/2006,1163026.7,1133258.2,367827.7,200783.6,504267.5,60379.5,29768.5,1163026.7,367827.7,211247,N/E,N/E,92041.3,N/E,N/E,64539.4,230543.3,40536.7,190006.6,504276.2,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,60379.5
01/01/2007,1157647.3,1127932.1,367911.1,190675.5,508640.6,60704.8,29715.3,1157647.3,367911.1,216431,N/E,N/E,62788.3,N/E,N/E,88691.9,220376.9,31582,188795,508654.4,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,60704.8
01/02/2007,1191674.6,1162301.1,374585.8,202665.1,524501.2,60549.1,29373.5,1191674.6,374585.8,221299.5,N/E,N/E,62670.5,N/E,N/E,90615.8,232024.8,32207.9,199817,524514.8,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,60549.1
01/03/2007,1218345.3,1189234,384361.5,208249.7,532662.4,63960.5,29111.2,1218345.2,384361.5,226015.8,N/E,N/E,63034.9,N/E,N/E,95310.8,237347.6,33895.4,203452.1,532675.7,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,63960.5
01/04/2007,1241543,1212681.8,393526,213963.7,540979.4,64212.7,28861.2,1241543,393526,233850.6,N/E,N/E,62669.1,N/E,N/E,97006.3,242811.9,34949.5,207862.4,540992.5,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,64212.7
01/05/2007,1263080.2,1234677.5,400384.8,216899.7,553070.5,64322.4,28402.8,1263080.2,400384.8,238684.4,N/E,N/E,62629.2,N/E,N/E,99071.2,245288.5,34902.1,210386.4,553084.5,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,64322.4
01/06/2007,1302527.8,1274671.9,409292.9,223195.5,577232.5,64951.1,27855.9,1302527.8,409292.9,244008.5,N/E,N/E,62805.5,N/E,N/E,102478.8,251037.5,35328.7,215708.8,577246.3,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,64951.1
01/07/2007,1317519.3,1289959.8,416829.4,230356,583549.5,59225,27559.5,1317519.3,416829.4,249733.8,N/E,N/E,62477.3,N/E,N/E,104618.3,257901.6,38404.4,219497.2,583563.3,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,59225
01/08/2007,1368610.5,1341229.5,427770,236237.4,609599.1,67623,27381.1,1368610.5,427770,258677.7,N/E,N/E,62740,N/E,N/E,106352.2,263604.7,39173.7,224431,609612.9,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,67623
01/09/2007,1403156,1375823.8,435036,240913.1,631654.2,68220.4,27332.2,1403156,435036,263122.9,N/E,N/E,62818.1,N/E,N/E,109095,268231.5,39747.5,228484,631668.1,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,68220.4
01/10/2007,1439806.8,1412679.9,442084.7,240467.9,661224.5,68902.8,27127,1439806.8,442084.7,269731.3,N/E,N/E,63295.1,N/E,N/E,109058.2,267586.3,38432.9,229153.4,661233.1,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,68902.8
01/11/2007,1470158.6,1443219.7,452875.3,247445.4,673682.5,69216.5,26938.8,1470158.6,452875.3,276947.2,N/E,N/E,63480.6,N/E,N/E,112447.5,274370.3,39552.8,234817.5,673696.5,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,69216.5
01/12/2007,1485885.4,1459166.3,455834.9,248466.3,682360.7,72504.4,26719.1,1485885.4,455834.9,279355.2,N/E,N/E,64603.1,N/E,N/E,111876.6,275171.5,39184.1,235987.3,682374.6,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,72504.4
01/01/2008,1503633.9,1480581.2,456441.7,256649.5,698187,69303,23052.6,1503633.9,456441.7,280744.3,N/E,N/E,64653.1,N/E,N/E,111044.3,279690,40182.7,239507.3,698199.1,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,69303
01/02/2008,1522836.7,1500304.4,459589.9,260434.9,710787.1,69492.4,22532.3,1522836.7,459589.9,282925.9,N/E,N/E,64599.3,N/E,N/E,112064.8,282955.2,40036.3,242918.9,710799.2,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,69492.4
01/03/2008,1535887.4,1513498.8,465278.8,260875.4,717099.3,70245.3,22388.6,1535887.4,465278.8,287913.6,N/E,N/E,64154.7,N/E,N/E,113210.5,283257.6,40427.9,242829.7,717105.8,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,-700,70245.3
01/04/2008,1554253.8,1532048.6,466160.5,264565.5,731066.8,70255.8,22205.3,1554253.8,466160.5,288113,N/E,N/E,63833.6,N/E,N/E,114213.9,286764.3,40084.5,246679.8,731073.2,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,-774.5,70255.8
01/05/2008,1566885.3,1544993.7,465922.1,268757.5,737004.3,73309.8,21891.6,1566885.3,465922.1,287596.8,N/E,N/E,63630.1,N/E,N/E,114695.2,290642.9,39717.5,250925.3,737010.5,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,-177.4,73309.8
